,city,latitude,longitude,attacktype,targtype,targsubtype,target,weaptype,weapsubtype,gname,Month,Day,Year
4314,Williamnagar,25.495444,90.616793,2036,786,164,Police Station,2121,315,82,6,16,2013
4315,South Garo Hills district,25.330097,90.563609,1514,417,27,Coal Miners,1813,1564,2,6,23,2013
4316,Muzaffarpur,26.124155,85.364771,200,417,10,Chair: Pradeep Rai,1813,1564,383,6,24,2013
4317,Gajole,25.210859,88.192384,2036,1538,447,Civilian,2121,674,5,6,25,2013
4318,Sopore,34.28751,74.462463,1514,1538,9,Social Activist: Kifayat Hussain,1813,44,88,6,26,2013
4319,Tral,33.929901,75.117302,1514,786,433,Officers,1813,180,88,7,1,2013
4320,Kaller,19.413174,80.003366,592,1538,266,Suspected Informant: Arjun Madavi,1813,1564,383,7,1,2013
4321,Kathikund,24.361258,87.418416,2036,786,433,Superintendent: Amarjit Balihar,2121,265,1546,7,2,2013
4322,Venkatapuram,18.302432,80.551997,1514,1538,266,Fomer Maoist: Bhagat,1813,1564,1546,7,3,2013
4323,Tamenglong,24.988392,93.49534,1514,1538,78,Bazaar,1813,1564,21,7,3,2013
4324,Bejangiwada,18.055828,81.933021,592,1538,15,Farmer: Naresh Dhali,1813,1564,383,7,6,2013
4325,Bapanpalli,18.139245,81.852386,592,1538,15,Farmer: Ramesh Kabasi,1813,1564,383,7,6,2013
4326,Bodh Gaya,24.695102,84.991275,2036,66,35,Temple,2121,61,34,7,7,2013
4327,Bodh Gaya,24.695102,84.991275,2036,66,35,Temple,2121,61,34,7,7,2013
4328,Bodh Gaya,24.695102,84.991275,2036,66,8,Buddha Statue,2121,61,34,7,7,2013
4329,Bodh Gaya,24.695102,84.991275,2036,66,35,Temple,2121,61,34,7,7,2013
4330,Bodh Gaya,24.695102,84.991275,2036,6,1,Ambulance,2121,61,34,7,7,2013
4331,Bodh Gaya,24.697714,84.98713,2036,83,221,Unknown,2121,315,1414,7,7,2013
4332,Dhanora,20.271723,80.309482,1514,786,433,Former Police Officer: Dilip Narote,1813,44,383,7,13,2013
4333,Jamuria,23.705523,87.0766,2036,1538,189,Husband of Candidate: Sheikh Hasmat,2121,674,1414,7,15,2013
4334,Mangalkote,23.527059,87.899068,2036,876,315,Hijjona Panchayat Office,2121,315,1414,7,15,2013
4335,Kaliachak,24.860545,88.018248,1514,1538,189,Leader: Abu Hasem Khan Choudhury,2121,315,1414,7,16,2013
4336,Goh,24.977651,84.655808,2036,417,142,Construction Site,2121,674,1546,7,17,2013
4337,Kumbhariput,19.021376,83.280034,1514,1538,266,Contractor: Balaram Dalai,1813,1564,383,7,17,2013
4338,Basuachak,25.051842,86.190081,2036,786,164,Camp,2121,674,383,7,18,2013
4339,Bodai,22.800198,88.486283,2036,1538,189,Member,2121,315,1414,7,19,2013
4340,Lakshmikantapur,22.104615,88.319072,200,1538,189,Leader,1813,1564,4,7,19,2013
4341,Sundarpur,22.829869,88.042422,2036,1538,189,Member: Jitesh Sheikh,2121,674,1414,7,20,2013
4342,Murshidabad,24.18,88.27,1514,1538,189,Member: Yasin Sheikh,1813,1564,1414,7,20,2013
4343,Narayanpur,19.723535,81.242411,592,786,433,Constable: Dhansai Sori,243,3,383,7,21,2013
4344,Geet,24.167555,88.270819,2036,1538,189,Supporter: Ripon Sheikh,2121,315,1414,7,21,2013
4345,Raidighi,22.0,88.433333,1514,1538,189,Workers,243,181,4,7,21,2013
4346,Kasba,23.730728,87.655647,1514,1538,189,Candidate: Hriday Ghosh,1813,1564,1414,7,22,2013
4347,Kaliachak,24.860896,88.017261,2036,1538,189,Candidate,2121,674,1414,7,22,2013
4348,Kajishah,23.9333,88.25,2036,876,101,Polling Station,2121,674,1414,7,22,2013
4349,Unchdih,22.616173,85.815343,592,876,296,Contractors: Hira Singh,1813,1564,1,7,22,2013
4350,Lakhimpur,27.206273,94.15188,2036,1538,447,Civilians,2121,533,238,7,23,2013
4351,Lakhimpur,27.206273,94.15188,2036,1538,447,Civilians,2121,533,238,7,23,2013
4352,Lakhimpur,27.206273,94.15188,2036,1538,447,Civilians,2121,533,238,7,23,2013
4353,Bakuliaghat,26.180755,93.587917,2036,1538,78,Market,2121,533,238,7,24,2013
4354,Kondagaon,19.6,81.6667,2036,83,221,Unknown,2121,315,1546,7,26,2013
4355,Palamu district,24.129604,84.185606,592,417,10,"Employees: Pramod Kumar Singh, Angila Kerketta, Anup Kumar Lal",1813,1564,24,7,27,2013
4356,Guwahati,26.179222,91.753346,2036,786,9,Checkpoint,2121,533,238,7,28,2013
4357,Sulangi,19.974869,81.053303,592,876,296,Cousin of Minister Vikram Usendi: Sumat Usendi,1813,180,383,7,31,2013
4358,Guraru,24.810307,84.792556,2036,368,205,Train,2121,315,383,8,2,2013
4359,Chatra,24.204235,84.870937,2036,417,23,Office of a Gas Station,2121,533,383,8,2,2013
4360,Kudhwan,24.955607,84.487294,2036,786,164,Khudwa Police Station,2121,80,383,8,4,2013
4361,Nengkhra,25.501158,90.690783,2036,786,171,Vehicle,2121,265,82,8,7,2013
4362,Koski Nengsat,25.750101,90.663075,1514,1538,186,Elder: Simon Ch Marak,1813,180,82,8,9,2013
4363,Rongcheck Akong,25.567169,90.525782,1514,1538,266,Suspected Informant: Hawart G. Momin,1813,44,82,8,12,2013
4364,Imphal,24.797836,93.941691,2036,1538,16,Public Footpath,2121,80,12,8,14,2013
4365,Chapaguri,26.503757,90.547124,2036,786,164,Chapaguri Police Post,2121,533,106,8,14,2013
4366,Chirang district,26.63755,90.644049,2036,368,43,Bridge,2121,533,106,8,14,2013
4367,Batabori,26.376618,92.356469,2036,417,23,Gas Agency,2121,533,106,8,14,2013
4368,Kokrajhar district,26.398022,90.269415,2036,368,29,Minibus Stand,2121,533,106,8,15,2013
4369,Kokrajhar district,26.398022,90.269415,2036,876,143,Council Office,2121,533,106,8,15,2013
4370,Bongaigaon,26.479468,90.556866,2036,1538,9,Union Office,2121,533,106,8,15,2013
4371,Unknown,24.663717,93.906269,2036,1538,19,Independence Day Celebrations,2121,674,12,8,15,2013
4372,Imphal,24.776646,93.950864,2036,1538,19,Independence Day Celebrations,2121,80,12,8,15,2013
4374,Barobisha,26.469478,89.804903,2036,368,74,Bus,2121,61,4,8,18,2013
4375,Masurtoli,24.047091,85.355331,592,876,315,Village Head: Kapishwar Sahu,371,403,383,8,19,2013
4376,Pune,18.518679,73.857254,200,1538,266,Founder: Dr. Narendra Dabholkar,1813,1564,1414,8,20,2013
4377,Rangmai,25.330097,90.563609,1514,1538,266,Suspected Informant: Jenifar N. Sangma,1813,1564,82,8,20,2013
4378,Idinthakarai,8.18027,77.745302,2036,9,7,Member: Venaziz,2121,315,1414,8,24,2013
4379,Tsunami Nagar,10.688703,79.848931,2036,1538,447,Civilians,2121,674,1414,8,24,2013
4380,Arwani,33.788992,75.05077,1514,786,433,14th Battalion Officers,1813,1564,100,8,26,2013
4381,Awneera,33.762523,75.024433,1514,786,171,Escort Convoy,1813,1564,100,8,26,2013
4382,Sunki,18.500361,83.04822,2036,313,86,Security Convoy,2121,265,1546,8,27,2013
4383,Hakajang,23.482377,84.361768,592,1538,266,Suspected Informant,1813,1564,1546,9,4,2013
4384,Burgum,19.122463,81.521931,127,876,315,Former Deputy Sarpanch: Sohan Mandavi,371,403,383,9,6,2013
4385,Kottamateru,18.352486,81.953482,1514,876,315,Sarpanch: Ishwar Chandra Sodi,1813,1564,383,9,10,2013
4386,Imphal,24.852796,94.011154,2036,313,86,Patrol,2121,80,33,9,13,2013
4387,Imphal,24.812914,93.949528,2036,1538,266,Migrant Workers,2121,533,1414,9,13,2013
4388,Ukhrul,25.095386,94.361652,200,1538,189,Presidential Candidate: Jonathan Kashung,1813,1564,50,9,13,2013
4389,Imphal,24.806518,93.948442,2036,83,221,Unknown,2121,674,33,9,15,2013
4390,Bailadilla,18.69544,81.221995,437,417,27,Conveyor Belt,382,329,383,9,18,2013
4391,Imphal,24.811668,93.948498,2036,83,221,Unknown,2121,80,33,9,19,2013
4392,Bandua,23.90216,84.601235,592,1538,447,Civilians,371,403,1546,9,0,2013
4393,Chuku,23.924486,84.600809,592,1538,447,Civilians,371,403,1546,9,0,2013
4394,Charduar,26.868715,92.780945,592,1538,266,General Manager: Anil Kumar Agarwal,1813,1564,106,9,21,2013
4395,Srinagar,34.092473,74.795494,1514,786,433,"Constables: D. Nayak, Mukesh Kumar",1813,44,88,9,23,2013
4396,Kathua,32.371698,75.522909,13,786,164,Hiranagar Police Station,1813,1564,4,9,26,2013
4397,Samba,32.553325,75.110752,2036,313,63,Samba Army Base,2121,11,4,9,26,2013
4398,Hailabandi district,24.585433,92.589132,592,1538,266,Laborer: Nazrul Islam,1813,1564,1,9,26,2013
4399,Multijhara,26.312427,92.537383,1514,786,171,Vehicle,1813,180,106,9,26,2013
4400,Bandugaon,18.936128,83.251906,437,89,67,Cell Phone Tower,382,329,383,10,2,2013
4401,Hazaribagh,24.136728,84.185057,127,1538,186,Civilian: Kameshwar Bhuiya,371,403,383,10,6,2013
4402,East Garo Hills district,25.567637,90.527143,2036,786,171,Convoy,2121,80,82,10,8,2013
4403,Imphal,24.806299,93.948197,2036,876,315,District Chair: John Raleng,2121,533,1414,10,11,2013
4404,Bishuram Basti,24.467444,92.557127,592,1538,266,Tribal Head: Pancharam Apeto Reang,1813,180,2,10,14,2013
4405,Gumla,23.0474,84.54207,1514,1538,186,Civilian: Lalu Pradhan,1813,1564,1414,10,21,2013
4406,Jhiliguda,19.1774,83.583695,200,876,315,Sarpanch: Soumendra Beti,1813,1564,383,10,24,2013
4407,Gatibeda,20.565902,82.459028,592,1538,447,Civilians,371,403,383,10,25,2013
4408,Patna,25.611838,85.145519,2036,368,205,Train Station,2121,315,34,10,27,2013
4409,Patna,25.611838,85.145519,2036,1538,189,Spectators at Hunkar Rally,2121,315,34,10,27,2013
4410,Patna,25.611838,85.145519,2036,86,7,Rally for Prime Ministerial Candidate: Narendra Modi,2121,315,34,10,27,2013
4411,Patna,25.611838,85.145519,2036,86,7,Rally for Prime Ministerial Candidate: Narendra Modi,2121,315,34,10,27,2013
4412,Patna,25.611838,85.145519,2036,86,7,Rally for Prime Ministerial Candidate: Narendra Modi,2121,315,34,10,27,2013
4413,Patna,25.611838,85.145519,2036,86,7,Rally for Prime Ministerial Candidate: Narendra Modi,2121,315,34,10,27,2013
4414,Patna,25.611838,85.145519,2036,86,7,Rally for Prime Ministerial Candidate: Narendra Modi,2121,315,34,10,27,2013
4415,Patna,25.611838,85.145519,2036,86,7,Rally for Prime Ministerial Candidate: Narendra Modi,2121,674,34,10,29,2013
4416,Patna,25.611838,85.145519,2036,86,7,Rally for Prime Ministerial Candidate: Narendra Modi,2121,61,34,10,29,2013
4417,Patna,25.611838,85.145519,2036,786,164,Headquarters,2121,61,34,10,29,2013
4418,Chennai,13.033299,80.268674,437,876,143,Post Office,382,6,1414,10,29,2013
4419,Chennai,13.02844,80.262127,437,876,143,Post Office,382,6,1414,10,29,2013
4420,Bhalukjhora,26.330452,90.28339,1514,313,86,18th Mahur Regiment Unit,1813,1564,106,10,30,2013
4421,Fukrogora,22.565391,86.489362,2036,786,171,Patrol,2121,674,1546,11,2,2013
4422,Gendabari,25.97258,90.546861,1514,1538,266,Migrant Workers,1813,180,2,11,3,2013
4423,Latehar district,23.755182,84.355559,2036,313,77,Personnel,2121,265,383,11,4,2013
4424,Gasuapara,25.224232,90.376999,1514,786,171,Prisoner Escort,2121,533,82,11,5,2013
4425,Awantipora,33.917783,75.017736,1514,786,171,Patrol,1813,1564,1414,11,7,2013
4426,Sukma district,18.391134,81.659273,2036,83,221,Unknown,2121,674,383,11,7,2013
4427,Dhanbad district,23.805921,86.415512,437,417,142,Construction Camp,382,329,1546,11,7,2013
4428,Bagli,25.56796,91.296179,1514,313,63,Outpost,1813,1564,5,11,8,2013
4429,Chintapalle,17.870755,82.350995,592,1538,266,Suspected Informants,1813,1564,383,11,8,2013
4430,Kudler,13.659395,75.951134,437,1538,186,Civilian: Ramachandra Bhat,1813,1564,1546,11,9,2013
4431,Ganjemar,18.773716,81.331329,2036,876,101,Polling Staff,2121,315,383,11,9,2013
4432,Kanker district,20.261553,81.460083,2036,83,221,Unknown,2121,315,1414,11,9,2013
4433,Rajnandgaon district,21.097103,81.030222,2036,786,433,Jawans,2121,674,383,11,10,2013
4434,Amkola,24.519961,85.140453,200,102,75,Chief: Sanjay Yadav,1813,1564,383,11,10,2013
4435,Gudabeda,19.913683,80.987427,2036,876,101,Polling Booth,2121,674,383,11,10,2013
4436,Mangnar,18.850754,81.30418,2036,876,101,Polling Booths,2121,265,383,11,10,2013
4437,Narayanpur district,19.739481,81.25753,2036,786,433,Security Forces,2121,315,383,11,6,2013
4438,South Garo Hills district,25.330097,90.563609,592,417,27,Coal Exporter: Janking Marak,371,403,82,11,10,2013
4439,Dudhnoi,25.983635,90.782949,2036,83,221,Unknown,2121,674,1414,11,10,2013
4440,Lakhipur,24.800352,93.020599,437,876,143,Panchayat Office,382,46,1414,11,9,2013
4441,Antagarh,20.093521,81.162048,2036,786,433,Officer,2121,674,383,11,11,2013
4442,Nayanar,19.901394,81.567869,1514,786,171,Escort,1813,1564,383,11,11,2013
4443,Bijapur,18.8,80.8167,2036,83,221,Unknown,2121,315,383,11,11,2013
4444,Narayanpur district,19.723535,81.242411,2036,876,101,Polling Booth,2121,315,383,11,11,2013
4445,Tebronggre,25.649879,90.260223,592,1538,266,"Traders: Dulal Roy, Manik Roy, Abdullah Ali",1813,1564,82,11,11,2013
4446,Kohka Meta,19.680193,81.052495,2036,876,101,Polling Station,2121,265,383,11,11,2013
4447,Durgapur,23.520444,87.311923,127,876,101,Electronic Voting Machines,371,403,383,11,11,2013
4448,Kanker district,20.261553,81.460083,2036,876,101,Polling Stations,2121,315,383,11,11,2013
4449,Dantewada district,18.9,81.35,2036,876,101,Polling Stations,2121,674,383,11,11,2013
4450,Koilibeda,19.964072,80.99712,127,876,101,Polling Station,371,403,383,11,11,2013
4451,Bijapur district,18.813693,80.834286,1514,786,433,Forces,1813,1564,383,11,11,2013
4452,Dudhnoi,25.983635,90.782949,592,876,296,Development Officer: Dilip Dutta Medhi,2121,533,82,11,14,2013
4453,Ukhrul,25.095386,94.361652,2036,1538,189,Office,2121,674,3,11,15,2013
4454,Haoreibi,24.680572,93.941942,2036,1538,266,Business owner: Abdul Salam,2121,533,1414,11,16,2013
4455,Harkhui,25.097492,94.371343,2036,876,296,Workers,2121,80,33,11,18,2013
4456,Sunkadamakki,13.37129,75.198311,437,786,164,Checkpost,1813,1564,383,11,18,2013
4457,Chitrakonda,18.108706,82.10879,1514,1538,266,Suspected Informants,1813,1564,383,11,19,2013
4458,Kamakhya,26.609762,92.959912,2036,368,205,Train,2121,61,4,11,20,2013
4459,Kokrajhar district,26.398022,90.269415,2036,1538,19,Festival,2121,61,4,11,20,2013
4460,Bijni,26.49598,90.702507,2036,83,221,Unknown,2121,61,4,11,20,2013
4461,West Garo Hills district,25.570455,90.218384,592,876,296,Block Development Officer: Rashidul Haque,1813,1564,82,11,20,2013
4462,Howrah,22.595741,88.263682,2036,876,315,Mayor: Mamata Jaiswal,2121,674,1414,11,22,2013
4463,Damparengpui,23.719245,92.414696,592,1538,186,"Civilians: Deep Mondal, Sanglianthanga, Lalzamliana",1813,1564,62,11,23,2013
4464,Imphal,24.799552,93.931046,2036,313,66,Soldiers,2121,80,12,11,25,2013
4465,Bongaigaon,26.479468,90.556866,2036,417,51,Showroom,2121,533,106,11,25,2013
4466,Simdega district,22.6,84.6,1514,1538,266,Suspected Informants,1813,1564,24,11,23,2013
4467,Viswema,25.561454,94.144979,592,368,74,Bus Driver: Thoudam Rame,371,403,2,11,28,2013
4468,Chauliaganj,20.457997,85.90937,2036,417,142,Construction Workers,2121,674,1414,11,28,2013
4469,Malkangiri district,18.352486,81.953482,592,1538,186,"Civilians: Padia Madi, Rame Padiami",371,403,383,12,4,2013
4470,Samanda Megapgre,25.580663,90.574495,592,1538,186,"Civilians: Dilseng N. Sangma, Liping D Sangma",1813,1564,82,12,5,2013
4471,Basaguda,18.559757,80.92423,200,25,21,Journalist: Sai Reddy,243,181,1546,12,6,2013
4472,Chirang district,26.63755,90.644049,592,786,433,Officers,371,403,106,12,6,2013
4473,Oragitok,25.549444,90.326944,1514,1538,447,Civilian,1813,1564,82,12,6,2013
4474,Kumbhariput,19.021275,83.280197,1514,1538,266,Suspected Informants,243,181,383,12,7,2013
4475,Kumbhariput,19.021275,83.280197,437,417,142,Construction Equipment,382,329,383,12,7,2013
4476,Chasingre,25.55757,90.227984,1514,417,23,Employees,2121,533,82,12,11,2013
4477,Chasingre,25.55757,90.227984,1514,786,164,Repeater Station,2121,533,82,12,11,2013
4478,Pathargittim,25.330097,90.563609,127,786,433,Special Weapons and Tactics (SWAT) Commando,371,403,82,12,11,2013
4479,Biliguda,17.940918,81.531387,1514,1538,266,Suspected Informant: Prabhakar Madkami,1813,1564,383,12,12,2013
4480,Gasupara,25.224232,90.376999,592,1538,186,"Civilians: Semion M. Marak, Sengwal D. Sangma",1813,1564,82,12,13,2013
4481,Chintanwada,18.363526,81.895253,592,1538,186,Civilian: Tulasi Behera,1813,1564,383,12,12,2013
4482,Malkangiri district,18.352486,81.953482,1514,1538,266,Contractor: Gobinda Saha,1813,1564,383,12,14,2013
4483,Simdega district,22.607206,84.501531,592,1538,447,Civilians,243,181,24,12,23,2013
4484,Padia,18.352486,81.953482,2036,876,143,Block Office Building,2121,674,383,12,25,2013
4485,Jalpaiguri,26.522961,88.719221,2036,1538,447,Civilians,2121,315,5,12,26,2013
4486,Nepa,24.885126,84.874189,437,417,142,Road Construction Workers,1813,1564,1546,12,26,2013
4487,Khoaani,26.257281,93.012702,1514,1538,25,Civilians,1813,1564,10,12,27,2013
4488,Malkangiri district,18.356295,81.890599,2036,368,43,Bridge,2121,53,383,12,28,2013
4489,Sangel,18.135534,81.700938,592,1538,15,Farmer: Kasa Madhi,1813,1564,383,12,28,2013
4490,Khaira,24.871535,86.207106,437,417,142,Construction Site,382,46,383,12,31,2013
4491,Kandhamal district,19.996605,84.131565,592,1538,9,Student: Ratan Kumar Ranasandha,371,403,1546,1,3,2014
4492,Laikoiching,24.81529,94.088195,2036,313,86,Patrol,2121,674,3,1,4,2014
4493,Balipeta,18.8689,83.115376,1514,1538,266,"Suspected Informants: Sarat Subudhi, Upendra Panda",243,181,383,1,6,2014
4494,Edenbari,25.56482,90.248945,1514,786,433,Officers,1813,1564,5,1,7,2014
4495,Nungba,24.743709,93.419758,2036,417,142,Railway Construction Site,2121,674,1414,1,9,2014
4496,Khongman,24.750885,93.935545,2036,417,221,Truck of Contractor,2121,533,1414,1,11,2014
4497,Tura,25.516883,90.202877,2036,417,23,Gas Station,2121,315,1,1,11,2014
4498,Senapati district,24.8817,93.807461,592,417,142,Laborers,1813,1564,5,1,11,2014
4499,Gaya district,24.795634,84.999464,437,417,142,Road Construction Vehicles,382,329,383,1,14,2014
4500,Imphal,24.781708,93.913193,200,876,315,Legislator and Former Social Welfare Minister: N. Loken Singh,2121,315,1414,1,15,2014
4501,Athiabari,26.54028,90.133119,1514,368,74,Hindi-Speaking Bus Passengers,1813,180,106,1,17,2014
4502,Panbari,26.981987,93.883316,1514,1538,48,Muslim Villagers,1813,1564,106,1,18,2014
4503,Garampani,25.490738,92.626845,2036,83,221,Unknown,2121,674,238,1,23,2014
4504,Dhekiajuli,26.701586,92.477843,2036,417,23,Petrol Pump,2121,533,106,1,23,2014
4505,Senapati district,25.2661,94.020793,592,417,142,Construction Workers,1813,1564,3,1,23,2014
4506,Silakota,17.880463,81.444141,592,1538,266,Suspected Informant: Deba Sodi,1813,1564,383,1,25,2014
4507,Silakota,17.880463,81.444141,592,1538,266,Suspected Informant: Erma Banjarni,1813,1564,383,1,25,2014
4508,Sajik Tampak,24.004771,93.916624,2036,313,63,Post,2121,674,33,1,26,2014
4509,Kishtapur,19.823734,79.825136,592,1538,266,"Suspected Informants: Raju Ajmera, Laxman Sidam",1813,1564,383,1,27,2014
4510,Batachipur,26.832304,92.42647,1514,786,433,Superintendent of Police: Gulzar Hussain,1813,1564,106,1,28,2014
4511,Chapagedda,17.863274,82.196443,2036,417,18,Coffee Pulping Unit,2121,265,1546,1,28,2014
4512,Chapagedda,17.864814,82.226252,2036,417,18,Coffee Pulping Unit,2121,265,1546,1,28,2014
4513,Chapagedda,17.864814,82.226252,2036,417,18,Warehouse,2121,265,1546,1,28,2014
4514,Sonitpur district,26.63,92.8,1514,1538,25,Village,1813,1564,1,1,29,2014
4515,Nongolpara,25.868492,90.553329,592,1538,266,Former Achik National Liberation Army (ANLA) Finance Sectretary: Ronald R. Marak,371,403,3,2,1,2014
4516,Pedaarlagudem,17.850819,80.886203,437,89,67,Cell Phone Tower,382,46,1546,2,1,2014
4517,Giridih district,24.194018,86.285942,200,1538,189,Leader: Kapildev Yadav,1813,1564,383,2,2,2014
4518,Sasatgre,25.529198,90.425278,592,417,221,Contractor: Rutherford Marak,1813,180,5,2,2,2014
4519,Wageasi,25.817624,90.79264,592,1538,186,Civilian: Meghnath R. Marak,371,403,3,2,3,2014
4520,Grihang,24.78576,94.477952,2036,313,86,44th Battalion Patrol,2121,674,33,2,8,2014
4521,Imphal,24.793592,93.921175,2036,876,296,Superintending Engineer: Salam Rupa Kumar,2121,533,1414,2,10,2014
4522,Rongdotchi,25.215735,90.566519,200,876,296,Additional District Magistrate (ADM): Ashish M. Sangma,1813,44,82,2,10,2014
4523,Williamnagar,25.507897,90.603891,2036,417,23,Petrol Pump,2121,80,82,2,11,2014
4524,Uthangudi,9.950992,78.169202,2036,417,51,Supermarket,2121,315,2,2,11,2014
4525,Madurai,9.925059,78.119289,437,1538,189,Functionary: K. Maruthupandi,382,6,1414,2,17,2014
4526,Manewara,19.830445,80.448937,592,1538,186,Civilian: Lalsu Dasru Kumoti,1813,1564,383,2,19,2014
4527,Puri,19.809669,85.830978,1514,876,315,"Minister of Law, Tourism and Culture: Maheswar Mohanty",1813,1564,1414,2,21,2014
4528,Imphal,24.804617,93.918943,2036,876,296,Deputy Director: Arambam Binodini,2121,533,1414,2,22,2014
4529,Hazaribagh,23.9833,85.35,592,417,142,Supervisor: Linga Reddy,243,25,24,2,27,2014
4530,Kuthegaon,19.63943,79.474748,592,1538,266,Suspected Informant: Channu Madavi,243,181,383,3,1,2014
